,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
6483,0.99,0.56,5,210.0,2.0,0,0,0,6,2
6484,0.23,0.78,4,163.0,0.0,0,0,0,6,2
6485,0.63,1.0,5,241.0,4.0,0,0,0,6,2
6486,0.51,0.83,3,136.0,3.0,0,0,0,7,3
6487,0.54,0.55,4,208.0,5.0,0,0,0,1,3
6488,0.53,0.73,5,174.0,3.0,0,0,0,8,3
6489,0.72,0.84,4,250.0,3.0,0,0,0,3,3
6490,0.57,0.61,2,189.0,0.0,1,0,0,2,3
6491,0.81,0.77,3,204.0,3.0,0,0,0,10,3
6492,0.64,0.57,4,217.0,3.0,0,0,0,7,3
6493,0.77,0.57,5,162.0,3.0,0,0,0,7,3
6494,0.83,0.55,3,257.0,2.0,0,0,0,7,1
6495,0.6,0.71,3,195.0,2.0,0,0,0,1,1
6496,0.86,0.87,5,156.0,4.0,0,0,0,1,1
6497,0.5,0.55,2,128.0,3.0,0,0,0,1,1
6498,0.6,0.75,5,233.0,0.0,1,0,0,1,1
6499,0.85,0.73,4,260.0,4.0,0,0,0,1,1
6500,0.4,0.87,5,250.0,4.0,0,0,0,1,1
6501,0.38,0.79,5,176.0,3.0,0,0,0,1,1
6502,0.96,0.59,6,133.0,5.0,0,0,0,1,2
6503,0.59,0.57,4,197.0,2.0,0,0,0,1,2
6504,0.56,0.5,3,156.0,3.0,1,0,0,1,2
6505,0.84,0.96,3,162.0,3.0,0,0,0,1,2
6506,0.94,0.99,3,207.0,2.0,0,0,0,1,2
6507,0.72,0.63,3,223.0,2.0,1,0,0,1,2
6508,0.82,0.7,3,149.0,2.0,0,0,0,1,2
6509,1.0,0.95,3,275.0,3.0,1,0,0,1,2
6510,0.62,0.77,3,271.0,2.0,0,0,0,1,2
6511,0.76,0.89,3,273.0,2.0,1,0,0,1,2
6512,0.23,0.74,5,219.0,4.0,0,0,0,1,2
6513,0.7,0.99,5,135.0,4.0,0,0,0,1,2
6514,0.71,0.88,3,158.0,3.0,0,0,0,8,2
6515,0.32,0.37,3,167.0,3.0,0,0,0,8,2
6516,0.69,0.67,4,274.0,4.0,0,0,0,8,2
6517,0.66,0.59,3,145.0,3.0,0,0,0,9,2
6518,0.7,0.67,6,233.0,6.0,0,0,0,9,2
6519,0.91,0.76,3,159.0,3.0,0,0,0,9,2
6520,0.2,0.7,4,221.0,5.0,0,0,0,9,2
6521,0.72,0.83,3,132.0,2.0,0,0,0,2,2
6522,0.74,0.93,5,140.0,3.0,0,0,0,2,2
6523,0.53,0.79,3,206.0,3.0,0,0,0,2,2
6524,0.99,0.92,4,229.0,2.0,0,0,0,2,2
6525,0.75,0.85,4,272.0,4.0,0,0,0,2,3
6526,0.86,0.78,4,164.0,2.0,0,0,0,2,1
6527,0.93,0.86,4,145.0,3.0,0,0,0,2,2
6528,0.81,0.95,3,212.0,3.0,0,0,0,2,2
6529,0.49,0.67,3,254.0,2.0,1,0,0,2,2
6530,0.97,0.72,5,260.0,4.0,0,0,0,2,2
6531,0.62,0.89,3,201.0,3.0,0,0,0,2,2
6532,0.75,0.79,4,176.0,4.0,1,0,0,3,2
6533,0.87,0.58,3,140.0,3.0,1,0,0,3,2
6534,0.93,0.65,5,201.0,3.0,0,0,0,3,2
6535,0.74,0.68,3,206.0,2.0,1,0,0,3,2
6536,0.68,0.57,3,197.0,3.0,1,0,0,3,2
6537,0.49,0.63,3,245.0,4.0,0,0,0,3,1
6538,0.75,0.84,3,145.0,3.0,1,0,0,3,1
6539,0.95,0.58,4,131.0,5.0,0,0,0,3,1
6540,0.95,0.75,5,235.0,3.0,1,0,0,3,1
6541,0.67,0.65,5,242.0,3.0,0,0,0,3,1
6542,0.71,0.6,2,251.0,3.0,0,0,0,3,1
6543,0.81,0.73,4,258.0,2.0,0,0,0,2,1
6544,0.79,0.36,3,114.0,3.0,0,0,0,2,3
6545,0.57,0.52,3,143.0,2.0,0,0,0,2,1
6546,0.85,0.65,3,187.0,2.0,0,0,0,10,3
6547,0.15,0.78,5,255.0,3.0,0,0,0,4,3
6548,0.48,0.87,3,267.0,2.0,0,0,0,4,1
6549,0.92,0.91,4,247.0,3.0,0,0,0,4,1
6550,0.73,0.67,4,153.0,3.0,0,0,0,4,3
6551,0.68,0.71,3,237.0,3.0,0,0,0,4,1
6552,0.88,0.55,5,182.0,3.0,0,0,0,5,2
6553,0.8,0.55,4,144.0,5.0,1,0,0,5,3
6554,0.66,0.9,3,176.0,2.0,1,0,0,5,2
6555,0.19,0.8,5,203.0,6.0,0,0,0,5,2
6556,0.3,0.53,3,148.0,4.0,0,0,0,4,2
6557,0.8,0.8,3,175.0,2.0,0,0,0,6,2
6558,0.66,0.84,3,211.0,4.0,0,0,0,6,3
6559,0.22,0.67,6,175.0,5.0,0,0,0,6,2
6560,0.57,0.59,4,206.0,3.0,0,0,0,6,2
6561,0.83,0.73,4,262.0,2.0,0,0,0,6,2
6562,0.57,0.5,4,177.0,2.0,0,0,0,7,3
6563,0.78,0.54,3,134.0,3.0,0,0,0,1,2
6564,0.88,0.89,2,201.0,3.0,0,0,0,8,3
6565,0.48,0.69,3,105.0,3.0,0,0,0,3,1
6566,0.91,0.82,4,259.0,3.0,0,0,0,2,2
6567,0.3,0.97,3,171.0,4.0,1,0,0,10,2
6568,0.63,0.98,4,228.0,3.0,0,0,0,7,2
6569,0.62,0.36,2,137.0,4.0,1,0,0,7,2
6570,0.74,0.72,5,196.0,3.0,0,0,0,7,1
6571,0.5,0.53,3,207.0,4.0,0,0,0,1,1
6572,0.36,0.74,6,280.0,3.0,0,0,0,1,1
6573,0.57,0.65,4,162.0,3.0,1,0,0,1,1
6574,0.73,0.55,4,267.0,3.0,0,0,0,1,1
6575,0.77,0.67,5,207.0,2.0,0,0,0,1,1
6576,0.86,0.5,4,196.0,2.0,0,0,0,1,1
6577,0.24,0.55,6,231.0,4.0,0,0,0,1,1
6578,0.83,0.62,4,242.0,3.0,0,0,0,1,1
6579,0.72,0.63,4,207.0,3.0,0,0,0,1,1
6580,0.52,0.82,4,206.0,2.0,1,0,0,1,3
6581,0.99,0.54,4,236.0,4.0,0,0,0,1,1
6582,0.15,0.68,5,246.0,2.0,0,0,0,1,1
6583,0.79,0.94,3,204.0,2.0,1,0,0,1,1
6584,0.19,0.91,3,268.0,4.0,0,0,0,1,1
6585,0.59,0.62,3,212.0,2.0,1,0,0,1,3
6586,0.15,0.74,6,178.0,3.0,0,0,0,1,1
6587,0.75,0.72,5,260.0,3.0,0,0,0,1,1
6588,0.47,0.71,2,241.0,4.0,0,0,0,1,1
6589,0.64,0.64,3,234.0,3.0,1,0,0,1,3
6590,0.66,0.76,3,207.0,2.0,0,0,0,8,1
6591,0.8,0.91,5,242.0,3.0,1,0,0,8,2
6592,0.82,0.52,5,225.0,2.0,0,0,0,8,3
6593,0.8,0.98,3,161.0,3.0,0,0,0,9,2
6594,0.98,0.98,4,259.0,2.0,0,0,0,9,3
6595,0.95,0.96,3,250.0,3.0,0,0,0,9,2
6596,0.88,0.61,3,236.0,3.0,0,0,0,9,2
6597,0.9,0.97,4,239.0,4.0,0,0,0,2,2
6598,0.66,0.83,4,266.0,3.0,1,0,0,2,2
6599,0.99,0.62,5,133.0,3.0,0,0,0,2,2
6600,0.86,0.95,5,275.0,2.0,0,0,0,2,2
6601,0.96,0.95,5,189.0,2.0,0,0,0,2,2
6602,1.0,0.63,5,171.0,3.0,0,0,0,2,2
6603,0.46,0.38,6,140.0,3.0,0,0,0,2,3
6604,0.19,0.85,6,116.0,3.0,0,0,0,2,1
6605,0.73,0.6,3,145.0,6.0,1,0,0,2,2
6606,0.63,0.5,4,0.0,3.0,1,0,0,2,2
6607,0.68,0.89,4,227.0,3.0,0,0,0,2,2
6608,0.78,0.96,4,245.0,3.0,0,0,0,3,2
6609,0.79,0.56,4,132.0,3.0,0,0,0,3,2
6610,0.86,0.99,3,254.0,2.0,0,0,0,3,2
6611,0.98,0.53,4,166.0,2.0,0,0,0,3,2
6612,0.89,0.79,2,208.0,3.0,1,0,0,3,2
6613,0.86,0.87,3,197.0,4.0,1,0,0,3,2
6614,0.65,0.83,4,263.0,3.0,1,0,0,3,3
6615,0.52,0.98,4,272.0,2.0,0,0,0,3,1
6616,0.54,0.65,3,0.0,3.0,1,0,0,3,1
6617,0.68,0.73,4,197.0,3.0,0,0,0,3,1
6618,0.88,0.65,3,268.0,2.0,0,0,0,3,3
6619,0.75,0.85,4,181.0,3.0,0,0,0,2,1
6620,0.17,0.93,6,192.0,4.0,0,0,0,2,1
6621,0.92,0.83,5,270.0,3.0,0,0,0,2,1
6622,0.79,0.66,3,183.0,3.0,0,0,0,10,3
6623,0.52,0.66,5,184.0,3.0,0,0,0,4,1
6624,0.95,0.73,4,238.0,3.0,1,0,0,4,1
6625,0.72,0.49,4,148.0,2.0,0,0,0,4,1
6626,0.4,0.41,4,127.0,3.0,0,0,0,4,1
6627,0.61,0.59,3,162.0,2.0,1,0,0,4,1
6628,0.49,0.97,4,166.0,5.0,0,0,0,5,1
6629,0.32,0.55,4,283.0,4.0,0,0,0,5,1
6630,0.82,0.77,3,108.0,6.0,0,0,0,5,2
6631,0.9,0.79,3,154.0,2.0,0,0,0,5,2
6632,0.95,0.74,3,139.0,2.0,0,0,0,4,2
6633,0.55,0.6,5,271.0,3.0,1,0,0,6,2
6634,0.91,0.78,4,153.0,3.0,0,0,0,6,2
6635,0.45,0.41,3,216.0,6.0,1,0,0,6,2
6636,0.65,0.6,3,218.0,4.0,0,0,0,6,2
6637,0.88,0.89,3,171.0,2.0,0,0,0,6,2
6638,0.78,0.76,3,238.0,3.0,0,0,0,7,2
6639,0.77,0.71,3,134.0,3.0,0,0,0,7,2
6640,0.32,0.75,3,255.0,4.0,0,0,0,1,2
6641,0.98,0.38,4,140.0,6.0,0,0,0,8,2
6642,0.51,0.76,2,239.0,3.0,0,0,0,3,3
6643,0.81,0.59,4,187.0,2.0,0,0,0,2,1
6644,0.64,0.9,5,279.0,5.0,0,0,0,10,2
6645,0.73,0.94,4,213.0,3.0,1,0,0,7,2
6646,0.49,0.56,5,202.0,2.0,0,0,0,7,2
6647,0.84,0.54,3,265.0,2.0,0,0,0,7,2
6648,0.81,0.86,4,249.0,3.0,0,0,0,1,1
6649,0.77,0.5,4,281.0,2.0,0,0,0,1,1
6650,0.24,0.83,3,208.0,5.0,0,0,0,1,1
6651,0.77,0.78,3,165.0,2.0,0,0,0,1,1
6652,0.13,0.88,3,146.0,5.0,0,0,0,1,1
6653,0.94,0.66,4,230.0,2.0,0,0,0,1,1
6654,0.61,0.82,3,209.0,2.0,0,0,0,1,1
6655,0.95,0.49,4,178.0,2.0,0,0,0,1,1
6656,0.22,0.92,6,220.0,4.0,1,0,0,1,1
6657,0.65,0.56,3,142.0,3.0,0,0,0,1,1
6658,0.95,0.67,3,153.0,2.0,0,0,0,1,1
6659,0.98,0.62,5,254.0,5.0,1,0,0,1,1
6660,0.88,0.72,3,193.0,4.0,0,0,0,1,1
6661,0.94,0.69,3,248.0,3.0,0,0,0,1,1
6662,0.62,0.75,4,216.0,2.0,0,0,0,1,1
6663,0.81,0.96,3,226.0,3.0,0,0,0,1,1
6664,0.56,0.51,4,140.0,2.0,0,0,0,1,1
6665,0.52,0.86,6,103.0,4.0,0,0,0,1,1
6666,0.88,0.57,4,185.0,2.0,0,0,0,1,1
6667,0.56,0.92,5,160.0,3.0,0,0,0,8,1
6668,0.36,0.63,3,130.0,5.0,0,0,0,8,1
6669,0.56,0.85,5,230.0,3.0,0,0,0,8,2
6670,0.89,0.46,4,248.0,5.0,1,0,0,9,2
6671,0.95,0.42,3,189.0,2.0,1,0,0,9,2
6672,0.48,0.52,3,280.0,2.0,0,0,0,9,2
6673,0.75,0.75,4,266.0,3.0,0,0,0,9,2
6674,0.65,0.54,4,260.0,3.0,0,0,0,2,2
6675,0.4,0.86,2,264.0,5.0,0,0,0,2,2
6676,0.52,0.53,5,182.0,2.0,0,0,0,2,2
6677,0.52,0.68,4,233.0,2.0,0,0,0,2,2
6678,0.68,0.49,3,230.0,3.0,0,0,0,2,2
6679,0.72,0.61,5,0.0,3.0,0,0,0,2,2
6680,0.78,0.72,4,0.0,3.0,0,0,0,2,2
6681,0.54,0.9,3,0.0,3.0,0,0,0,2,3
6682,0.18,0.46,4,0.0,4.0,0,0,0,2,1
6683,0.51,0.5,2,0.0,2.0,0,0,0,2,2
6684,0.63,0.86,6,206.0,6.0,0,0,0,2,2
6685,0.83,0.86,4,139.0,3.0,0,0,0,3,2
6686,0.91,0.82,3,145.0,3.0,1,0,0,3,2
6687,0.79,0.66,4,139.0,4.0,0,0,0,3,1
6688,0.52,0.95,3,171.0,3.0,1,0,0,3,1
6689,0.83,0.94,3,160.0,3.0,0,0,0,3,1
6690,0.92,0.74,3,137.0,2.0,0,0,0,3,1
6691,0.14,0.72,4,254.0,4.0,0,0,0,3,1
6692,0.8,0.38,3,215.0,6.0,0,0,0,3,1
6693,0.79,0.72,3,216.0,4.0,0,0,0,3,1
6694,0.86,0.6,3,229.0,2.0,1,0,0,3,1
6695,0.95,0.47,6,215.0,4.0,0,0,0,3,1
6696,0.77,0.9,4,163.0,3.0,0,0,0,2,1
6697,0.55,0.72,4,273.0,3.0,0,0,0,2,1
6698,0.42,0.91,2,176.0,3.0,0,0,0,2,1
6699,0.79,0.86,5,270.0,2.0,0,0,0,10,1
6700,0.41,0.48,3,182.0,2.0,0,0,0,4,1
6701,0.66,0.72,4,223.0,4.0,0,0,0,4,1
6702,1.0,0.65,4,237.0,3.0,0,0,0,4,1
6703,0.87,0.74,5,248.0,2.0,0,0,0,4,1
6704,0.51,0.99,3,233.0,4.0,0,0,0,4,1
6705,0.63,0.79,2,206.0,5.0,0,0,0,5,1
6706,0.86,0.86,4,227.0,2.0,0,0,0,5,1
6707,0.4,0.98,4,154.0,3.0,0,0,0,5,1
6708,0.79,0.97,6,113.0,2.0,1,0,0,5,2
6709,0.7,0.9,4,254.0,3.0,0,0,0,4,2
6710,0.49,0.91,5,231.0,3.0,0,0,0,6,2
6711,0.76,0.62,4,190.0,3.0,0,0,0,6,2
6712,0.89,0.52,3,190.0,3.0,0,0,0,6,2
6713,0.83,0.86,3,179.0,2.0,0,0,0,6,2
6714,0.19,0.69,4,269.0,6.0,0,0,0,6,2
6715,0.68,0.67,3,228.0,2.0,0,0,0,6,2
6716,0.62,0.68,4,251.0,4.0,0,0,0,7,2
6717,0.87,0.49,2,251.0,3.0,0,0,0,1,2
6718,0.66,0.75,4,200.0,4.0,0,0,0,8,2
6719,0.37,0.41,2,146.0,2.0,0,0,0,3,2
6720,0.57,0.49,3,159.0,4.0,1,0,0,2,3
6721,0.66,0.81,5,135.0,2.0,0,0,0,10,1
6722,0.63,0.88,5,260.0,3.0,0,0,0,7,2
6723,0.65,0.96,5,226.0,2.0,1,0,0,7,2
6724,0.33,0.85,2,127.0,3.0,0,0,0,7,2
6725,0.66,0.57,6,278.0,3.0,0,0,0,1,2
6726,0.87,0.95,3,242.0,5.0,0,0,0,1,1
6727,0.85,0.85,3,182.0,3.0,0,0,0,1,1
6728,0.49,0.51,2,182.0,3.0,0,0,0,1,1
6729,0.87,0.8,4,197.0,3.0,0,0,0,1,1
6730,0.17,0.49,4,286.0,5.0,1,0,0,1,1
6731,0.55,0.46,4,226.0,5.0,0,0,0,1,1
6732,0.91,0.71,5,156.0,3.0,0,0,0,1,1
6733,0.96,0.62,5,185.0,3.0,0,0,0,1,1
6734,0.53,0.5,3,231.0,3.0,0,0,0,1,1
6735,0.25,0.59,4,166.0,5.0,0,0,0,1,1
6736,0.98,0.57,3,229.0,3.0,0,0,0,1,1
6737,0.83,0.36,4,242.0,3.0,0,0,0,1,1
6738,0.71,0.83,5,206.0,3.0,0,0,0,1,1
6739,0.74,0.77,4,206.0,3.0,0,0,0,1,1
6740,0.56,0.7,4,135.0,2.0,0,0,0,1,1
6741,0.23,0.9,5,234.0,3.0,1,0,0,1,1
6742,0.35,0.64,4,147.0,2.0,0,0,0,1,1
6743,0.48,0.98,4,174.0,3.0,0,0,0,1,1
6744,0.83,0.74,3,259.0,3.0,1,0,0,8,1
6745,0.73,0.87,3,227.0,4.0,0,0,0,8,1
6746,0.85,0.97,4,104.0,5.0,0,0,0,8,1
6747,0.8,0.95,3,247.0,3.0,0,0,0,9,2
6748,0.98,0.74,4,139.0,3.0,0,0,0,9,2
6749,0.96,0.85,3,186.0,2.0,0,0,0,9,2
6750,0.67,0.75,3,194.0,3.0,0,0,0,9,2
6751,0.58,0.91,3,124.0,2.0,0,0,0,2,2
6752,0.83,0.86,3,273.0,3.0,0,0,0,2,2
6753,0.9,0.57,4,186.0,4.0,0,0,0,2,2
6754,0.89,0.66,4,252.0,3.0,0,0,0,2,2
6755,0.99,0.92,3,154.0,3.0,0,0,0,2,2
6756,0.89,0.5,4,238.0,3.0,0,0,0,2,2
6757,0.79,0.5,4,151.0,3.0,1,0,0,2,2
6758,0.64,0.41,3,231.0,6.0,0,0,0,2,2
6759,0.22,0.57,5,174.0,6.0,0,0,0,2,3
6760,0.94,0.6,5,278.0,2.0,0,0,0,2,1
6761,0.56,0.97,3,270.0,3.0,1,0,0,2,2
6762,0.85,0.8,4,158.0,3.0,0,0,0,3,2
6763,0.8,0.62,3,191.0,3.0,0,0,0,3,2
6764,0.86,0.53,3,163.0,3.0,0,0,0,3,2
6765,0.96,1.0,5,152.0,4.0,0,0,0,3,1
6766,0.51,0.61,4,251.0,2.0,1,0,0,3,1
6767,0.73,0.95,3,149.0,2.0,0,0,0,3,1
6768,0.31,0.75,4,220.0,3.0,0,0,0,3,1
6769,0.62,0.51,4,175.0,3.0,0,0,0,3,1
6770,0.55,0.91,3,179.0,3.0,1,0,0,3,1
6771,0.51,0.8,4,257.0,2.0,0,0,0,3,1
6772,0.54,0.54,3,196.0,3.0,0,0,0,3,1
6773,0.65,0.95,3,190.0,3.0,0,0,0,2,1
6774,0.65,0.75,4,270.0,2.0,0,0,0,2,1
6775,0.9,0.64,5,226.0,2.0,0,0,0,2,1
6776,0.55,0.71,3,211.0,2.0,0,0,0,10,1
6777,0.59,0.89,3,192.0,2.0,0,0,0,4,1
6778,0.34,0.67,5,96.0,2.0,1,0,0,4,1
6779,0.31,0.92,5,197.0,5.0,0,0,0,4,1
6780,0.83,0.71,3,243.0,2.0,1,0,0,4,1
6781,0.8,0.73,3,168.0,2.0,0,0,0,4,1
6782,0.66,0.85,5,271.0,4.0,0,0,0,5,1
6783,0.98,0.39,5,158.0,4.0,1,0,0,5,2
6784,0.89,0.52,4,243.0,5.0,0,0,0,5,2
6785,0.64,0.94,3,148.0,2.0,0,0,0,5,2
6786,0.95,0.68,3,165.0,3.0,0,0,0,4,2
6787,0.96,0.85,5,171.0,2.0,0,0,0,6,2
6788,0.96,0.82,5,164.0,2.0,0,0,0,6,2
6789,0.63,0.81,4,265.0,2.0,0,0,0,6,2
6790,0.83,0.71,4,196.0,2.0,0,0,0,6,2
6791,0.61,0.72,4,182.0,2.0,1,0,0,6,2
6792,0.89,0.66,3,272.0,3.0,0,0,0,6,2
6793,0.67,0.63,3,241.0,3.0,0,0,0,7,2
6794,0.61,1.0,5,139.0,2.0,0,0,0,1,2
6795,0.58,0.77,3,180.0,2.0,0,0,0,8,3
6796,0.56,0.76,4,206.0,2.0,1,0,0,3,1
6797,0.13,0.49,6,227.0,4.0,0,0,0,2,2
6798,0.39,1.0,5,204.0,5.0,1,0,0,10,2
6799,0.94,0.48,4,218.0,3.0,0,0,0,7,2
6800,0.63,0.61,3,205.0,2.0,0,0,0,7,2
6801,0.75,0.63,4,261.0,3.0,1,0,0,7,1
6802,0.7,0.83,3,159.0,3.0,0,0,0,1,1
6803,0.28,0.83,4,162.0,3.0,0,0,0,1,1
6804,0.77,0.42,4,98.0,2.0,0,0,0,1,1
6805,0.79,0.64,4,263.0,2.0,0,0,0,1,1
6806,0.51,0.46,3,176.0,3.0,0,0,0,1,1
6807,0.96,0.99,4,233.0,3.0,0,0,0,1,1
6808,0.72,0.99,4,156.0,2.0,1,0,0,1,1
6809,0.97,1.0,3,198.0,2.0,0,0,0,1,1
6810,0.55,0.9,4,191.0,3.0,0,0,0,1,1
6811,0.32,0.45,2,188.0,3.0,0,0,0,1,1
6812,0.78,0.65,3,157.0,2.0,0,0,0,1,1
6813,0.17,0.57,5,286.0,3.0,0,0,0,1,1
6814,0.88,0.5,4,216.0,2.0,0,0,0,1,1
6815,0.97,0.5,3,188.0,3.0,1,0,0,1,1
6816,0.74,0.86,5,153.0,2.0,0,0,0,1,1
6817,0.26,0.45,5,187.0,2.0,0,0,0,1,1
6818,0.87,0.92,4,141.0,3.0,0,0,0,1,1
6819,0.29,0.47,5,139.0,4.0,0,0,0,1,1
6820,0.91,0.95,3,189.0,2.0,0,0,0,1,1
6821,0.71,0.77,3,193.0,3.0,1,0,0,8,1
6822,0.6,0.63,3,182.0,3.0,0,0,0,8,2
6823,0.5,0.61,4,135.0,3.0,0,0,0,8,2
6824,0.49,0.85,4,0.0,2.0,0,0,0,9,2
6825,0.53,0.92,3,199.0,2.0,0,0,0,9,2
6826,0.42,0.38,2,115.0,3.0,0,0,0,9,2
6827,0.53,0.82,3,133.0,3.0,0,0,0,9,2
6828,0.34,0.62,4,158.0,2.0,0,0,0,2,2
6829,0.68,0.51,5,158.0,3.0,0,0,0,2,2
6830,0.56,0.77,5,238.0,4.0,0,0,0,2,2
6831,0.72,0.71,3,242.0,2.0,0,0,0,2,2
6832,0.76,0.55,4,250.0,3.0,0,0,0,2,2
6833,0.87,0.57,4,175.0,2.0,0,0,0,2,2
6834,0.97,0.63,3,270.0,4.0,1,0,0,2,3
6835,0.8,0.62,3,171.0,3.0,0,0,0,2,1
6836,0.67,0.81,5,175.0,6.0,1,0,0,2,2
6837,0.6,0.97,5,145.0,2.0,0,0,0,2,2
6838,0.88,0.5,3,170.0,3.0,0,0,0,2,2
6839,0.64,0.74,3,267.0,2.0,0,0,0,3,2
6840,0.85,0.7,3,188.0,2.0,0,0,0,3,1
6841,0.9,0.48,3,213.0,3.0,0,0,0,3,1
6842,0.76,0.84,5,249.0,3.0,0,0,0,3,1
6843,0.55,0.66,3,134.0,3.0,0,0,0,3,1
6844,0.76,0.77,5,234.0,3.0,0,0,0,3,1
6845,0.87,0.72,3,201.0,3.0,0,0,0,3,1
6846,0.8,0.82,3,178.0,3.0,0,0,0,3,1
6847,0.54,0.68,4,183.0,2.0,0,0,0,3,1
6848,0.84,0.91,4,207.0,3.0,0,0,0,3,1
6849,0.85,0.64,4,147.0,3.0,0,0,0,3,1
6850,0.95,0.49,3,188.0,3.0,0,0,0,2,1
6851,0.48,0.56,3,229.0,3.0,0,0,0,2,1
6852,0.53,0.77,2,271.0,2.0,0,0,0,2,1
6853,0.8,0.82,4,175.0,2.0,0,0,0,10,1
6854,0.4,0.46,2,109.0,3.0,0,0,0,4,1
6855,0.76,0.69,4,253.0,3.0,0,0,0,4,1
6856,0.99,0.64,3,174.0,4.0,0,0,0,4,1
6857,0.49,0.64,3,142.0,4.0,0,0,0,4,1
6858,0.94,0.71,3,175.0,3.0,0,0,0,4,1
6859,0.54,0.73,4,266.0,3.0,0,0,0,5,1
6860,0.13,0.93,4,253.0,5.0,1,0,0,5,1
6861,0.91,0.84,3,237.0,2.0,0,0,0,5,2
6862,0.73,0.56,3,215.0,3.0,0,0,0,5,2
6863,0.65,0.97,3,171.0,3.0,0,0,0,4,2
6864,0.23,0.51,6,194.0,4.0,1,0,0,6,2
6865,0.23,0.88,5,238.0,6.0,0,0,0,6,2
6866,0.89,0.51,3,249.0,3.0,0,0,0,6,2
6867,0.81,0.8,3,183.0,2.0,1,0,0,6,2
6868,0.51,0.74,3,271.0,4.0,0,0,0,6,2
6869,0.35,0.81,6,256.0,3.0,0,0,0,6,2
6870,0.49,0.66,3,169.0,3.0,0,0,0,7,2
6871,0.51,0.8,3,254.0,2.0,0,0,0,1,2
6872,0.66,0.86,4,112.0,6.0,0,0,0,8,2
6873,0.74,0.96,5,222.0,2.0,0,0,0,3,3
6874,0.57,0.96,4,177.0,2.0,0,0,0,2,1
6875,0.8,0.74,5,181.0,4.0,1,0,0,10,2
6876,0.79,0.84,4,144.0,2.0,1,0,0,7,2
6877,0.74,0.94,4,255.0,4.0,0,0,0,7,2
6878,0.74,0.8,3,219.0,2.0,0,0,0,7,2
6879,0.4,1.0,6,206.0,2.0,0,0,0,1,1
6880,0.14,0.71,2,155.0,3.0,0,0,0,1,1
6881,0.83,0.87,5,248.0,3.0,0,0,0,1,1
6882,0.76,0.52,4,259.0,2.0,0,0,0,1,1
6883,0.8,0.8,3,271.0,4.0,0,0,0,1,1
6884,0.95,0.38,2,103.0,3.0,0,0,0,1,1
6885,0.88,0.76,4,159.0,4.0,1,0,0,1,1
6886,0.92,0.85,4,184.0,3.0,0,0,0,1,1
6887,0.16,0.88,4,201.0,6.0,0,0,0,1,2
6888,0.7,0.63,3,157.0,4.0,0,0,0,1,2
6889,0.71,0.93,3,287.0,5.0,0,0,0,1,2
6890,0.52,0.82,2,242.0,3.0,0,0,0,1,2
6891,0.49,0.58,5,246.0,3.0,1,0,0,1,2
6892,0.5,0.57,3,219.0,3.0,0,0,0,1,2
6893,0.86,0.94,3,212.0,3.0,0,0,0,1,2
6894,0.49,0.99,5,262.0,2.0,1,0,0,1,2
6895,0.69,0.91,4,128.0,3.0,1,0,0,1,2
6896,0.96,1.0,3,231.0,6.0,0,0,0,1,2
6897,0.87,0.54,3,260.0,2.0,0,0,0,1,2
6898,0.36,0.4,3,160.0,3.0,0,0,0,8,2
6899,0.86,1.0,3,166.0,3.0,1,0,0,8,2
6900,0.79,0.74,4,222.0,2.0,0,0,0,8,2
6901,1.0,0.52,4,171.0,4.0,0,0,0,9,2
6902,0.88,0.88,3,220.0,4.0,0,0,0,9,2
6903,0.49,0.65,4,176.0,3.0,1,0,0,9,2
6904,0.52,0.62,3,160.0,2.0,0,0,0,9,2
6905,0.76,0.78,3,162.0,3.0,0,0,0,2,2
6906,0.69,0.91,3,167.0,2.0,0,0,0,2,2
6907,0.69,0.81,5,217.0,2.0,0,0,0,2,2
6908,0.75,0.58,3,159.0,3.0,0,0,0,2,2
6909,0.47,0.47,4,191.0,3.0,0,0,0,2,2
6910,0.88,1.0,3,125.0,3.0,0,0,0,2,2
6911,0.49,0.43,5,210.0,4.0,1,0,0,2,2
6912,0.92,0.67,4,241.0,3.0,0,0,0,2,3
6913,0.24,0.48,4,145.0,0.0,1,0,0,2,3
6914,0.69,1.0,5,237.0,3.0,0,0,0,2,3
6915,0.81,0.57,4,213.0,4.0,0,0,0,2,3
6916,0.61,0.48,4,257.0,2.0,0,0,0,3,3
6917,0.75,0.86,6,114.0,4.0,0,0,0,3,3
6918,0.69,0.86,4,214.0,2.0,0,0,0,3,3
6919,0.53,0.49,3,191.0,3.0,0,0,0,3,3
6920,0.93,0.96,4,223.0,3.0,1,0,0,3,3
6921,0.15,0.67,5,249.0,5.0,0,0,0,3,3
6922,0.48,0.41,5,286.0,3.0,0,0,0,3,3
6923,0.67,0.73,4,251.0,3.0,0,0,0,3,3
6924,0.36,0.93,3,162.0,5.0,0,0,0,3,1
6925,0.35,0.54,3,138.0,4.0,0,0,0,3,1
6926,0.65,0.62,4,235.0,3.0,0,0,0,3,1
6927,0.8,0.5,4,125.0,3.0,0,0,0,2,1
6928,0.97,0.96,5,210.0,6.0,1,0,0,2,1
6929,0.67,0.64,4,136.0,3.0,0,0,0,2,1
6930,0.58,0.78,3,223.0,3.0,0,0,0,10,1
6931,0.61,0.67,3,188.0,5.0,0,0,0,4,1
